Date,Close,Return,Direction,vader_neg,vader_neu,vader_pos,vader_compound,n_posts
2022-06-10,3900.860107421875,-2.9110303335524668,0,0.0509,0.8726,0.0738,0.0321,728
2022-06-13,3749.6298828125,-3.876843066523728,0,0.0515,0.8736,0.0727,0.0305,898
2022-06-14,3735.47998046875,-0.3773679745995739,1,0.05,0.8845,0.0629,0.0192,739
2022-06-15,3789.989990234375,1.4592504858983224,0,0.0518,0.8697,0.0743,0.0347,709
2022-06-16,3666.77001953125,-3.251195148816344,1,0.0558,0.8654,0.0775,0.0228,798
2022-06-17,3674.840087890625,0.2200865698254617,1,0.0555,0.8747,0.0669,0.0255,667
2022-06-21,3764.7900390625,2.4477242280086964,0,0.0516,0.8593,0.0853,0.0561,528
2022-06-22,3759.889892578125,-0.1301572314400645,1,0.0612,0.8519,0.0836,0.019,611
2022-06-23,3795.72998046875,0.9532217409177868,1,0.0563,0.8566,0.0871,0.0394,609
2022-06-24,3911.739990234375,3.056329358583576,0,0.0473,0.8805,0.0704,0.0414,547
2022-06-27,3900.110107421875,-0.2973071533776239,0,0.0629,0.864,0.0731,0.0254,412
2022-06-28,3821.550048828125,-2.014303607589208,0,0.0584,0.8672,0.0721,0.0198,421
2022-06-29,3818.830078125,-0.0711745409159081,0,0.0552,0.8763,0.0666,0.0245,510
2022-06-30,3785.3798828125,-0.8759278267998716,1,0.0478,0.8751,0.0716,0.0192,543
2022-07-01,3825.330078125,1.0553814029047317,1,0.0542,0.8651,0.0785,0.0427,468
2022-07-05,3831.389892578125,0.1584128514236615,1,0.0599,0.8642,0.0733,0.0211,393
2022-07-06,3845.080078125,0.3573164290430197,1,0.0364,0.9099,0.0537,0.0117,517
2022-07-07,3902.6201171875,1.4964587965241805,0,0.0461,0.8932,0.059,0.0056,596
2022-07-08,3899.3798828125,-0.0830271529819071,0,0.046,0.8793,0.0708,0.0406,510
2022-07-11,3854.429931640625,-1.1527461422777274,0,0.0513,0.8675,0.0812,0.055,479
2022-07-12,3818.800048828125,-0.9243878717321574,0,0.0547,0.8774,0.0643,0.0216,551
2022-07-13,3801.780029296875,-0.4456902512210092,0,0.0533,0.8803,0.0634,0.0234,670
2022-07-14,3790.3798828125,-0.299863390215227,1,0.0477,0.8837,0.0686,0.0233,577
2022-07-15,3863.159912109375,1.920124935943668,0,0.0619,0.8551,0.0788,0.0286,474
2022-07-18,3830.85009765625,-0.8363571580831342,1,0.0481,0.8811,0.0708,0.0255,533
2022-07-19,3936.68994140625,2.762829164595959,1,0.0477,0.8724,0.078,0.0433,546
2022-07-20,3959.89990234375,0.5895806193263242,1,0.0517,0.858,0.0903,0.0536,655
2022-07-21,3998.949951171875,0.986137270919718,0,0.0528,0.8706,0.0766,0.044,634
2022-07-22,3961.6298828125,-0.9332466976346708,1,0.051,0.8829,0.0645,0.0231,635
2022-07-25,3966.840087890625,0.131516704796919,0,0.0443,0.8903,0.0616,0.0268,522
2022-07-26,3921.050048828125,-1.154320266205866,1,0.0683,0.8685,0.0631,0.0059,558
2022-07-27,4023.610107421875,2.615627378293772,1,0.0584,0.8652,0.0748,0.0234,604
2022-07-28,4072.429931640625,1.2133338697180918,1,0.0574,0.8717,0.0694,0.0209,713
2022-07-29,4130.2900390625,1.4207760082581844,0,0.0725,0.8535,0.0726,-0.0064,685
2022-08-01,4118.6298828125,-0.2823084127197672,0,0.0462,0.8674,0.0847,0.0503,586
2022-08-02,4091.18994140625,-0.6662395550704803,1,0.0559,0.8734,0.0707,0.0091,731
2022-08-03,4155.169921875,1.5638477163140152,0,0.0549,0.8804,0.0647,0.0198,846
2022-08-04,4151.93994140625,-0.0777340164055839,0,0.0422,0.876,0.0818,0.042,912
2022-08-05,4145.18994140625,-0.1625746059735533,0,0.051,0.8717,0.0772,0.0381,1039
2022-08-08,4140.06005859375,-0.1237550723854119,0,0.0384,0.887,0.0746,0.0542,1429
2022-08-09,4122.47021484375,-0.4248692893594086,1,0.0491,0.8729,0.0754,0.0351,1584
2022-08-10,4210.240234375,2.1290637641290244,0,0.041,0.8898,0.0692,0.0376,1322
2022-08-11,4207.27001953125,-0.07054739583503,1,0.0361,0.8833,0.0782,0.0545,1262
2022-08-12,4280.14990234375,1.7322368774566943,1,0.0401,0.8834,0.075,0.0424,1352
2022-08-15,4297.14013671875,0.3969541899851769,1,0.0441,0.8725,0.0816,0.0503,1675
2022-08-16,4305.2001953125,0.1875679716581091,0,0.0445,0.8677,0.0864,0.0522,3619
2022-08-17,4274.0400390625,-0.7237794954094601,1,0.0482,0.8808,0.0698,0.0356,4214
2022-08-18,4283.740234375,0.2269561170191503,0,0.0568,0.8634,0.0776,0.0338,5135
2022-08-19,4228.47998046875,-1.2900001139847903,0,0.0572,0.8677,0.0743,0.0242,3926
2022-08-22,4137.990234375,-2.14000649197158,0,0.0475,0.8736,0.0789,0.0442,1427
2022-08-23,4128.72998046875,-0.2237862677713309,1,0.0449,0.8885,0.065,0.047,1234
2022-08-24,4140.77001953125,0.2916160446301052,1,0.0358,0.8862,0.0759,0.062,1446
2022-08-25,4199.1201171875,1.4091605518061543,0,0.0412,0.869,0.0858,0.0597,1251
2022-08-26,4057.659912109375,-3.3688058719518743,0,0.0454,0.8739,0.0807,0.0462,1136
2022-08-29,4030.610107421875,-0.6666355799502699,0,0.0366,0.8847,0.0761,0.0504,1148
2022-08-30,3986.159912109375,-1.1028155571448206,0,0.0445,0.8802,0.0745,0.0469,1271
2022-08-31,3955.0,-0.7817025105971265,1,0.0508,0.8715,0.0759,0.0274,1609
2022-09-01,3966.85009765625,0.2996232024336187,0,0.0506,0.869,0.0794,0.0396,1101
2022-09-02,3924.260009765625,-1.0736500458081055,0,0.0561,0.8585,0.0853,0.0448,974
2022-09-06,3908.18994140625,-0.4095056983834944,1,0.0565,0.8547,0.0837,0.0479,787
